,0,1,2,3,4,5,6,7,8,9,10,11
8564,2361790,Bylyonvalsè	Bylyonvalse		12.25	-2.63333	P	PPL	BF		06				0		266	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
8565,2361791,Byiwèlè	Byiwele		12.36667	-2.7	P	PPL	BF		06				0		295	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
8566,2361792,Byisiga	Byisiga		12.83333	-2.38333	P	PPL	BF		10				0		298	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
8567,2361793,Byiri	Byiri		12.05	-2.56667	P	PPL	BF		06				0		270	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
8568,2361794,Byépou	Byepou		12.26667	-2.63333	P	PPL	BF		06				0		261	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
8569,2361795,Byati	Byati		12.11929	1.65393	P	PPL	BF		08	42			0		246	Africa/Ouagadougou	1993-12-30,,,,,,,,,,
8570,2361796,Bwoni	Bwoni		13.75304	0.10784	P	PPL	BF		12	71			0		279	Africa/Ouagadougou	2010-07-31,,,,,,,,,,
8571,2361797,"Bwon	Bwon	Bou,Bwon	11.51667	-1.66667	P	PPL	BF		06				0		329	Africa/Ouagadougou	2012-06-05",,,,,,,,,,
8572,2361798,Bwomtani	Bwomtani		13.26102	0.03602	P	PPL	BF		08	21			0		256	Africa/Ouagadougou	2010-07-31,,,,,,,,,,
8573,2361799,Bwolonga	Bwolonga		13.6738	0.06208	P	PPL	BF		12	71			0		288	Africa/Ouagadougou	2010-07-31,,,,,,,,,,
8574,2361800,Bwo	Bwo		12.15	-2.76667	P	PPL	BF		06				0		257	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
8575,2361801,Bwenbwangou	Bwenbwangou		12.33616	1.77353	P	PPL	BF		08	42			0		249	Africa/Ouagadougou	1993-12-30,,,,,,,,,,
8576,2361802,Bwatamtonga	Bwatamtonga		13.19823	0.73581	P	PPL	BF		12	75			0		272	Africa/Ouagadougou	2010-07-31,,,,,,,,,,
8577,2361803,Bwatam	Bwatam		13.22825	0.70671	P	PPL	BF		12	75			0		243	Africa/Ouagadougou	2010-07-31,,,,,,,,,,
8578,2361804,Bwania	Bwania		11.83333	-1.4	P	PPL	BF		07				0		320	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
8579,2361806,Bwandouri	Bwandouri		12.11822	2.13351	T	MESA	BF		08	42			0		293	Africa/Ouagadougou	2012-11-08,,,,,,,,,,
8580,2361807,Bwalyè	Bwalye		13.19908	0.6743	P	PPL	BF		12	75			0		244	Africa/Ouagadougou	2010-07-31,,,,,,,,,,
8581,2361808,Bwakou	Bwakou		12.31667	0.03333	P	PPL	BF		08				0		291	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
8582,2361809,"Burkina Faso	Burkina Faso	Bhukina Faso,Boerkina Faso,Boerkina Fasso,Borkena Fasos,Borkina Faso,Borkinn-a Faeso,Borkinn-a Fäso,B",rkėna Fasos,B,ukin,fa,",B",ur,a Faso,uir,"ine Faso,Buirciona","Faso,Buirc"
8583,2361810,Bruniora	Bruniora		10.18333	-3.01667	P	PPL	BF		13				0		327	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
8584,2361811,"Broudabougou	Broudabougou	Broudabogou,Broudabougou	11.56667	0.11667	P	PPL	BF		04				0		284	Africa/Ouagadougou	2012-06-05",,,,,,,,,,
8585,2361812,Bronakouli	Bronakouli		13.61852	-2.49986	P	PPL	BF		10	76			0		341	Africa/Ouagadougou	2010-07-31,,,,,,,,,,
8586,2361813,"Brimonga	Brimonga	Birmanga,Brimonga	12.45799	1.54072	P	PPL	BF		08	42			0		261	Africa/Ouagadougou	2012-01-18",,,,,,,,,,
8587,2361814,Brédié	Bredie		11.58333	-2.65	P	PPL	BF		06				0		274	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
8588,2361815,Brankagou	Brankagou		13.49287	0.33644	P	PPL	BF		12	75			0		280	Africa/Ouagadougou	2010-07-31,,,,,,,,,,
8589,2361816,Brama	Brama		11.4237	-5.1977	P	PPL	BF		09	54			0		342	Africa/Ouagadougou	2010-07-31,,,,,,,,,,
8590,2361817,Bozo	Bozo		11.03333	-2.66667	P	PPL	BF		06				0		282	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
8591,2361818,Boyagué	Boyague		11.18333	-2.43333	P	PPL	BF		06				0		287	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
8592,2361819,Boyadi	Boyadi		11.1	-3.56667	H	STMI	BF		00				0		265	Africa/Ouagadougou	1993-12-30,,,,,,,,,,
8593,2361820,Bouzourou	Bouzourou	Bouzourou	11.38333	-2.68333	P	PPL	BF		01				0		278	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
8594,2361821,"Bouzan	Bouzan	Bonsan,Bonza,Bonzan,Bouzan	11.41667	-3.21667	P	PPL	BF		09				0		282	Africa/Ouagadougou	2012-06-05",,,,,,,,,,
8595,2361822,Bouyra	Bouyra		13.11487	-1.54436	P	PPL	BF		05	15			0		323	Africa/Ouagadougou	2010-07-31,,,,,,,,,,
8596,2361823,"Bouyounou	Bouyounou	Bougounou,Bouyounou	11.8	-1.98333	P	PPL	BF		06	77			0		344	Africa/Ouagadougou	2016-08-06",,,,,,,,,,
8597,2361824,"Bouyoua	Bouyoua	Beyoura,Bouioua,Bouyoua,Béyoura	11.68333	-1.85	P	PPL	BF		06				0		328	Africa/Ouagadougou	2012-06-05",,,,,,,,,,
8598,2361825,Bouyasé	Bouyase		12.05	-2.38333	P	PPL	BF		06				0		283	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
8599,2361826,Bouya Bolo	Bouya Bolo		11.18333	-1.76667	H	STMI	BF		06				0		313	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
8600,2361827,Boutwanou	Boutwanou		12.55	0.2	P	PPL	BF		08				0		289	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
8601,2361828,Boutougou	Boutougou		12.01361	-1.51447	P	PPL	BF		07	47			0		332	Africa/Ouagadougou	2018-08-07,,,,,,,,,,
8602,2361829,Boutontou	Boutontou		13.29435	0.26137	P	PPL	BF		12	75			0		275	Africa/Ouagadougou	2010-07-31,,,,,,,,,,
8603,2361830,Boutoko	Boutoko	Boutoko	12	-2.21667	P	PPL	BF		06				0		324	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
8604,2361831,"Boutiourou	Boutiourou	Banlioura,Bokiourou,Boulioure,Boutiourou	11.18333	-2.16667	P	PPL	BF		06				0		324	Africa/Ouagadougou	2012",06-05,,,,,,,,,
8605,2361832,Bouti	Bouti		10.16667	-3.45	P	PPL	BF		13				0		349	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
8606,2361833,"Bouritenga	Bouritenga	Bouritenga,Boutenga	12.48136	-1.14846	P	PPL	BF		11				0		278	Africa/Ouagadougou	2018-12-04",,,,,,,,,,
8607,2361834,Boussouma	Boussouma	Boussouma	13.21152	-1.52911	P	PPL	BF		05	15			0		337	Africa/Ouagadougou	2012-01-18,,,,,,,,,,
8608,2361835,"Boussouma	Boussouma	Boussou,Boussouma,Bussu	13.02538	-2.56516	P	PPL	BF		10	76			0		304	Africa/Ouagadougou	2012-01-18",,,,,,,,,,
8609,2361836,"Boussouma	Boussouma	Bousouma,Boussouma,Bussuma	12.91069	-1.0819	P	PPLA3	BF		05	70			0		319	Africa/Ouagadougou	2018-09-05",,,,,,,,,,
8610,2361837,"Boussouma	Boussouma	Bousouma,Boussouma,Bussuma	11.7	-0.7	P	PPL	BF		04				0		260	Africa/Ouagadougou	2018-10-22",,,,,,,,,,
8611,2361838,Boussouma	Boussouma		11.53333	-0.33333	P	PPL	BF		04				0		276	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
8612,2361839,Boussoum	Boussoum		13.15	-2.95	P	PPL	BF		01	73			0		308	Africa/Ouagadougou	2010-07-31,,,,,,,,,,
8613,2361840,Boussoulbi	Boussoulbi		9.96667	-3.06667	P	PPL	BF		13				0		266	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
8614,2361841,"Boussoukoula	Boussoukoula	Bousoukoula,Boussoukoula	9.83333	-3.1	P	PPL	BF		13				0		298	Africa/Ouagadougou	2012-06-05",,,,,,,,,,
8615,2361842,Boussougou	Boussougou	Boussougou	11.91667	-1.43333	P	PPL	BF		07				0		306	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
8616,2361843,Boussikomi	Boussikomi		12.73333	-0.23333	P	PPL	BF		08				0		301	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
8617,2361844,Boussé	Bousse		13.0948	-3.3906	P	PPL	BF		01	73			0		259	Africa/Ouagadougou	2010-07-31,,,,,,,,,,
8618,2361845,"Boussé	Bousse	Bousse,Boussé,Busse	12.66121	-1.89515	P	PPLA2	BF		11	60			15868		350	Africa/Ouagadougou	2020-06-10",,,,,,,,,,
8619,2361846,Boussara	Boussara		10.51667	-4.56667	P	PPL	BF		02				0		283	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
8620,2361847,Boussangli	Boussangli		13.15718	-0.31248	P	PPL	BF		08	21			0		272	Africa/Ouagadougou	2010-07-31,,,,,,,,,,
8621,2361848,Bousrima	Bousrima		11.93333	-1.23333	P	PPL	BF		07				0		305	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
8622,2361849,"Boussouma	Boussouma	Bousouma,Boussouma	12.82769	-1.08905	P	PPL	BF		05				0		298	Africa/Ouagadougou	2018-09-05",,,,,,,,,,
8623,2361850,"Bouséra	Bousera	Bousera,Boussera,Bousso,Bousséra,Bouséra,Busso	10.33333	-3.01667	P	PPL	BF		13				0		350	Africa/Ouagadougou	2020",06-10,,,,,,,,,
8624,2361851,Bourzoaga	Bourzoaga	Bourzoaga	11.2	-0.16667	P	PPL	BF		04				0		229	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
8625,2361852,"Bourzanga Bouko	Bourzanga Bouko	Bouko,Bourzanga Bouko	13.68348	-1.56969	H	STMI	BF		05	15			0		316	Africa/Ouagadougou	2012-01-18",,,,,,,,,,
8626,2361853,"Bourzanga	Bourzanga	Boulzanga,Bourzanga,Bourzenga	13.67806	-1.54611	P	PPL	BF	BF	05	15			0		331	Africa/Ouagadougou	2018-10-19",,,,,,,,,,
8627,2361854,"Bour Yiri	Bour Yiri	Bour Yiri,Bouryiri	12.46628	-1.48389	P	PPL	BF		03	53			0		293	Africa/Ouagadougou	2018-12-04",,,,,,,,,,
8628,2361855,Bourtyana	Bourtyana		12.85	0.6	P	PPL	BF		08				0		276	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
8629,2361856,Bourtinguèl	Bourtinguel		13.63369	0.62464	P	PPL	BF		12	75			0		290	Africa/Ouagadougou	2010-07-31,,,,,,,,,,
8630,2361857,Boursouma	Boursouma		13.49655	-2.36533	P	PPL	BF		10	76			0		325	Africa/Ouagadougou	2010-07-31,,,,,,,,,,
8631,2361858,Bouroumtinga	Bouroumtinga		11.83333	-1.21667	P	PPL	BF		07				0		318	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
8632,2361859,"Bouroum Bouroum	Bouroum Bouroum	Bouroum Bouroum,Burumburum	10.53333	-3.23333	P	PPL	BF		13				0		313	Africa/Ouagadougou	2012-06-",5,,,,,,,,,
8633,2361860,"Bouroum	Bouroum	Bouroum,Bourroum,Burum	13.61033	-0.64947	P	PPL	BF		05	64			0		301	Africa/Ouagadougou	2012-01-18",,,,,,,,,,
8634,2361861,Bouroukouti	Bouroukouti		12.52164	2.1798	H	STMI	BF		08	42			0		247	Africa/Ouagadougou	2012-11-08,,,,,,,,,,
8635,2361862,Bouroukomo	Bouroukomo		11.1	-2.43333	P	PPL	BF		06				0		298	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
8636,2361863,Bourougouna	Bourougouna		11.58333	-1.21667	P	PPL	BF		07				0		296	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
8637,2361864,Bourouga	Bourouga		12.95	-0.8	P	PPL	BF		05				0		311	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
8638,2361865,Bouroubourou	Bouroubourou		11.16667	-3.83333	P	PPL	BF		09				0		284	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
8639,2361866,Bourou	Bourou	Bourou	12.05855	-2.01107	P	PPL	BF		06				0		316	Africa/Ouagadougou	2013-02-08,,,,,,,,,,
8640,2361867,"Bourou	Bourou	Bourou,Fourou	11.65	-2.7	P	PPL	BF		06				0		276	Africa/Ouagadougou	2012-06-05",,,,,,,,,,
8641,2361868,Bourou	Bourou		11.3	-1.21667	P	PPL	BF		07				0		280	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
8642,2361869,Bouro	Bouro		14.32007	-1.43283	P	PPL	BF		12	40			0		280	Africa/Ouagadougou	2012-12-05,,,,,,,,,,
8643,2361870,Bouro	Bouro		13.68935	-2.59047	P	PPL	BF		10	76			0		316	Africa/Ouagadougou	2010-07-31,,,,,,,,,,
8644,2361871,Bourmantougou	Bourmantougou		12.52849	1.47375	P	PPL	BF		08	42			0		270	Africa/Ouagadougou	1993-12-30,,,,,,,,,,
8645,2361872,Bourma	Bourma		11.55	-0.68333	P	PPL	BF		07				0		233	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
8646,2361873,Bourkina	Bourkina		12.26667	-2.36667	P	PPL	BF		06				0		297	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
8647,2361874,Bourki	Bourki		12.96452	-1.8622	P	PPL	BF		10				0		322	Africa/Ouagadougou	2018-08-07,,,,,,,,,,
8648,2361875,Bouri Ronsé	Bouri Ronse		13.28554	-2.39916	P	PPL	BF		10	76			0		324	Africa/Ouagadougou	2010-07-31,,,,,,,,,,
8649,2361876,Bouriona	Bouriona		11.05	-0.58333	P	PPL	BF		04				0		253	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
8650,2361877,Bourimé	Bourime		10.88333	-3.01667	P	PPL	BF		13				0		301	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
8651,2361878,Bouria	Bouria		12.82029	-2.18037	P	PPL	BF		10				0		343	Africa/Ouagadougou	2013-02-08,,,,,,,,,,
8652,2361879,Bouri	Bouri		13.51508	-2.44548	P	PPL	BF		10	76			0		339	Africa/Ouagadougou	2010-07-31,,,,,,,,,,
8653,2361880,Bouri	Bouri		11.95	-0.08333	P	PPL	BF		08				0		339	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
8654,2361881,"Bouri	Bouri	Bouri,Boute,Bouti,Bouté	11.78333	-2.51667	P	PPL	BF		06				0		265	Africa/Ouagadougou	2012-06-05",,,,,,,,,,
8655,2361882,"Bourgou	Bourgou	Boulgou,Bourgou	13.16725	-0.1394	P	PPL	BF		08	21			0		294	Africa/Ouagadougou	2012-01-18",,,,,,,,,,
8656,2361883,"Bourgou	Bourgou	Bourgo,Bourgou,Gourgou	13.0332	-3.3018	P	PPL	BF		01	73			0		265	Africa/Ouagadougou	2012-01-18",,,,,,,,,,
8657,2361884,Bourga	Bourga		13.9033	-0.33712	P	PPL	BF		12	71			0		288	Africa/Ouagadougou	2010-07-31,,,,,,,,,,
8658,2361885,Bourey	Bourey		14.13887	-2.50959	H	STMI	BF		10	76			0		288	Africa/Ouagadougou	2012-11-08,,,,,,,,,,
8659,2361886,Bourétéoun	Boureteoun		9.83333	-2.81667	P	PPL	BF		13				0		258	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
8660,2361887,Bourèta	Boureta		14.09334	-2.26826	P	PPL	BF		10	76			0		310	Africa/Ouagadougou	2012-11-08,,,,,,,,,,
8661,2361888,Bourèli	Boureli		14.0489	-0.7984	P	PPL	BF		12	40			0		318	Africa/Ouagadougou	2010-07-31,,,,,,,,,,
8662,2361889,Bouré	Boure		13.34312	-2.37512	P	PPL	BF		10	76			0		343	Africa/Ouagadougou	2010-07-31,,,,,,,,,,
8663,2361890,"Tiben	Tiben	Boure,Bouré,Tiben	12.95562	-1.6062	P	PPL	BF		10				0		304	Africa/Ouagadougou	2018-08-07",,,,,,,,,,
8664,2361891,Bouré	Boure		12.73333	-2.31667	P	PPL	BF		10				0		352	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
8665,2361892,"Bourbo	Bourbo	Bourba,Bourbo	13.4604	-2.40531	P	PPL	BF		10	76			0		339	Africa/Ouagadougou	2012-01-18",,,,,,,,,,
8666,2361893,Bouravalé	Bouravale		11.95633	-4.41077	P	PPL	BF		01	58			0		330	Africa/Ouagadougou	2010-07-31,,,,,,,,,,
8667,2361894,"Bourasso	Bourasso	Bourasso,Burasso	12.63333	-3.71667	P	PPL	BF		01				0		262	Africa/Ouagadougou	2012-06-05",,,,,,,,,,
8668,2361895,"Boura	Boura	Boura,Bura	12.98333	-2.31667	P	PPL	BF		10				0		322	Africa/Ouagadougou	2012-06-05",,,,,,,,,,
8669,2361896,Boura	Boura		12.78635	-2.00393	P	PPL	BF		10				0		344	Africa/Ouagadougou	2018-08-07,,,,,,,,,,
8670,2361897,Boura	Boura		11.65	-1.13333	P	PPL	BF		07				0		321	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
8671,2361898,"Boura	Boura	Boura,Bura	11.04282	-2.50196	P	PPL	BF		06				0		282	Africa/Ouagadougou	2013-01-10",,,,,,,,,,
8672,2361899,Boupèngou	Boupengou		12.53343	1.62829	P	PPL	BF		08	42			0		261	Africa/Ouagadougou	1993-12-30,,,,,,,,,,
8673,2361900,Boupèngou	Boupengou		12.56808	1.64566	T	HLL	BF		08	42			0	310	288	Africa/Ouagadougou	1993-12-30,,,,,,,,,,
8674,2361901,Bountara	Bountara		9.91667	-3.08333	P	PPL	BF		13				0		283	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
8675,2361902,Bounpa	Bounpa		12	0.16667	P	PPL	BF		08				0		294	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
8676,2361903,Bounouna	Bounouna		10.66667	-4.73333	P	PPL	BF		02				0		323	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
8677,2361904,Bounoumbara	Bounoumbara		10.13333	-3.21667	P	PPL	BF		13				0		313	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
8678,2361905,Bounoubana	Bounoubana		10.56667	-4.06667	H	STM	BF		02				0		306	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
8679,2361906,Forêt Classée du Bounou	Foret Classee du Bounou		11.73333	-3.36667	L	RESF	BF		00				0		296	Africa/Ouagadougou	1993-12-30,,,,,,,,,,
8680,2361907,Bounou	Bounou		13.1246	-2.81553	P	PPL	BF		01	73			0		317	Africa/Ouagadougou	2010-07-31,,,,,,,,,,
8681,2361908,Bounou	Bounou		12.8	-2.81667	P	PPL	BF		01				0		283	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
8682,2361909,Bounomtoré	Bounomtore		11.88333	-1.13333	P	PPL	BF		07				0		302	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
8683,2361910,Bounkoura	Bounkoura		10.31667	-3.1	P	PPL	BF		13				0		357	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
8684,2361911,Bouni	Bouni		11.16667	-3.31667	P	PPL	BF		13				0		272	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
8685,2361912,Boungou	Boungou		12.00123	1.39235	P	PPL	BF		08	42			0		256	Africa/Ouagadougou	1993-12-30,,,,,,,,,,
8686,2361913,Boungan	Boungan		10.56667	-3.05	P	PPL	BF		13				0		295	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
8687,2361914,Bounga	Bounga		12.21759	2.00895	P	PPL	BF		08	42			0		264	Africa/Ouagadougou	2012-11-08,,,,,,,,,,
8688,2361915,Bounfara	Bounfara		10.53333	-3.31667	P	PPL	BF		13				0		332	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
8689,2361916,Bouné	Boune		13.64846	-0.09214	P	PPL	BF		12	71			0		295	Africa/Ouagadougou	2010-07-31,,,,,,,,,,
8690,2361917,"Bouné	Boune	Boune,Bouni,Bouné	12.66667	-3.58333	P	PPL	BF		01				0		265	Africa/Ouagadougou	2019-10-09",,,,,,,,,,
8691,2361918,Boundyani	Boundyani		12.13313	1.49606	P	PPL	BF		08	42			0		260	Africa/Ouagadougou	1993-12-30,,,,,,,,,,
8692,2361919,"Boundoukamba	Boundoukamba	Boundoukamba,Boundoukanba	13.53836	-2.62215	P	PPL	BF		10	76			0		304	Africa/Ouagadougou	2012-01-18",,,,,,,,,,
8693,2361920,Boundouguèl	Boundouguel		14.02973	0.08826	P	PPL	BF		12	71			0		285	Africa/Ouagadougou	2010-07-31,,,,,,,,,,
8694,2361921,Bouna	Bouna		13.77017	-1.97119	P	PPL	BF		10	76			0		317	Africa/Ouagadougou	2010-07-31,,,,,,,,,,
8695,2361922,Bouna	Bouna		13.62439	-0.1499	P	PPL	BF		12	71			0		281	Africa/Ouagadougou	2010-07-31,,,,,,,,,,
8696,2361923,"Bouna	Bouna	Bouna,Boura	13.251	-3.3969	P	PPL	BF		01	73			0		263	Africa/Ouagadougou	2012-01-18",,,,,,,,,,
8697,2361924,"Bouna	Bouna	Bonna,Bouna	12.65	-3.13333	P	PPL	BF		01				0		268	Africa/Ouagadougou	2018-10-18",,,,,,,,,,
8698,2361925,Bouna	Bouna		12.01667	-3.25	P	PPL	BF		01				0		314	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
8699,2361926,Boun	Boun		12.48333	-2.8	P	PPL	BF		01				0		271	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
8700,2361927,Boumwana	Boumwana	Boumoana	12.09277	0.76665	P	PPL	BF		08	50			0		265	Africa/Ouagadougou	2021-08-02,,,,,,,,,,
8701,2361928,Boumtenga	Boumtenga		12.28333	-0.58333	P	PPL	BF		11				0		330	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
8702,2361929,"Boum Iri	Boum Iri	Boum Iri,Toura	13.67464	-0.59631	P	PPL	BF		05	64			0		277	Africa/Ouagadougou	2012-01-18",,,,,,,,,,
8703,2361930,Bouméo	Boumeo		10.63333	-3.16667	P	PPL	BF		13				0		277	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
8704,2361931,Boumbour Tilé	Boumbour Tile		14.14439	-1.93433	S	RUIN	BF		12	40			0		312	Africa/Ouagadougou	2012-12-05,,,,,,,,,,
8705,2361932,Boumbourou	Boumbourou		14.64588	-0.57291	S	CMP	BF		12	33			0		327	Africa/Ouagadougou	2013-09-06,,,,,,,,,,
8706,2361933,Boumboulou	Boumboulou		10.65	-3	P	PPL	BF		13				0		279	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
8707,2361934,Boumanga	Boumanga		12.85	0.76667	P	PPL	BF		08				0		260	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
8708,2361935,Boulyèndi	Boulyendi		13.20233	-0.13299	P	PPL	BF		08	21			0		275	Africa/Ouagadougou	2010-07-31,,,,,,,,,,
8709,2361936,"Boulyèndé	Boulyende	Boulyende,Boulyèndé	12.95	-0.86667	P	PPL	BF		05				0		301	Africa/Ouagadougou	2012-06-05",,,,,,,,,,
8710,2361937,Boulyanké	Boulyanke		13.77906	-1.46492	P	PPL	BF		12	40			0		322	Africa/Ouagadougou	2010-07-31,,,,,,,,,,
8711,2361938,Boulwando	Boulwando	Boulwando	12.43333	-0.76667	P	PPL	BF		11				0		314	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
8712,2361939,Boultouanou	Boultouanou		12.49831	1.11363	P	PPL	BF		08	50			0		271	Africa/Ouagadougou	1993-12-30,,,,,,,,,,
8713,2361940,Boultaka	Boultaka		14.3231	-0.79597	P	PPL	BF		12	40			0		319	Africa/Ouagadougou	2013-09-06,,,,,,,,,,
8714,2361941,"Boulsen	Boulsen	Boulsen,Boulsin	12.33542	-2.38388	P	PPL	BF		06				0		290	Africa/Ouagadougou	2018-10-20",,,,,,,,,,
8715,2361942,Boulsi	Boulsi		12.96952	-1.02205	P	PPL	BF		05				0		316	Africa/Ouagadougou	2018-09-05,,,,,,,,,,
8716,2361943,Boulsi	Boulsi		12.88333	-0.98333	P	PPL	BF		05				0		290	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
8717,2361944,Boulsen	Boulsen		12.63333	-0.8	P	PPL	BF		05				0		324	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
8718,2361945,"Boulsin	Boulsin	Boulsen,Boulsin	12.38342	-1.76555	P	PPL	BF		03				0		347	Africa/Ouagadougou	2018-08-07",,,,,,,,,,
8719,2361946,"Boulsa	Boulsa	Boulsa,Boulssa,Bulsa,XBO	12.66664	-0.57469	P	PPLA2	BF		05	64			17489		313	Africa/Ouagadougou	2013-02-08",,,,,,,,,,
8720,2361947,Boulporé	Boulpore		12.90513	-1.51583	P	PPL	BF		11				0		307	Africa/Ouagadougou	2018-08-07,,,,,,,,,,
8721,2361948,Boulpon	Boulpon	Boulpon	12.65	-2.06667	P	PPL	BF		06				0		303	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
8722,2361949,Boulpéla	Boulpela		12.75001	-1.87845	P	PPL	BF		11				0		330	Africa/Ouagadougou	2018-08-07,,,,,,,,,,
8723,2361950,Bouloy Tiouli	Bouloy Tiouli		14.06687	-0.31628	P	PPL	BF		12	71			0		281	Africa/Ouagadougou	2013-09-06,,,,,,,,,,
8724,2361951,Bouloy	Bouloy		14.69103	-0.41881	P	PPL	BF		12	33			0		293	Africa/Ouagadougou	2013-09-06,,,,,,,,,,
8725,2361952,Bouloy	Bouloy		13.98112	0.01268	P	PPL	BF		12	71			0		287	Africa/Ouagadougou	2010-07-31,,,,,,,,,,
8726,2361953,"Boulzoma	Boulzoma	Boulouzouama,Boulzoma	13.82013	-2.41997	P	PPL	BF		10	76			0		354	Africa/Ouagadougou	2012-01-18",,,,,,,,,,
8727,2361954,"Boulouré	Bouloure	Bouloure,Boulouré,Gouiouri,Gouloure,Goulouré	12.65	-2.23333	P	PPL	BF		06				0		290	Africa/Ouagadougou	2020-06",10,,,,,,,,,
8728,2361955,Boulounsi	Boulounsi		13.43095	-2.56985	P	PPL	BF		10	76			0		325	Africa/Ouagadougou	2010-07-31,,,,,,,,,,
8729,2361956,"Boulounga	Boulounga	Boulonga,Boulounga	13.60374	-1.56205	P	PPL	BF		05	15			0		335	Africa/Ouagadougou	2012-01-18",,,,,,,,,,
8730,2361957,Bouloumpéra	Bouloumpera		9.95	-3.18333	P	PPL	BF		13				0		284	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
8731,2361958,Bouloum Nabyiri	Bouloum Nabyiri	Bouloum Nabyiri	12.2	-2.25	P	PPL	BF		06				0		298	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
8732,2361959,Bouloumana	Bouloumana		13.63421	-0.42994	P	PPL	BF		05	64			0		279	Africa/Ouagadougou	2010-07-31,,,,,,,,,,
8733,2361960,Bouloulou	Bouloulou		13.41039	-2.45123	P	PPL	BF		10	76			0		351	Africa/Ouagadougou	2010-07-31,,,,,,,,,,
8734,2361961,Bouloulé	Bouloule		11.81667	-2.9	H	STMI	BF		00				0		247	Africa/Ouagadougou	1993-12-30,,,,,,,,,,
8735,2361962,Boulougui	Boulougui		12.93333	-2.38333	P	PPL	BF		10				0		310	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
8736,2361963,Boulouguen	Boulouguen		13.55569	-1.88115	P	PPL	BF		05	15			0		333	Africa/Ouagadougou	2010-07-31,,,,,,,,,,
8737,2361964,Boulougou	Boulougou	Boulougou	11.93333	-1.63333	P	PPL	BF		07				0		316	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
8738,2361965,Boulougou	Boulougou		11.68333	-1.8	P	PPL	BF		06				0		323	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
